condition	reaction_id	flux	reduced_cost
bulk_max_n2	rxnPC11	0.0010869068108934731	0.0
bulk_max_n2	rxnMMPE	5.073967170244462e-05	0.0
bulk_max_n2	rxnPC	0.0002470242752030621	0.0
bulk_max_n2	rxn04027	0.0008390598791906409	0.0
bulk_max_n2	rxnSL1	-2.5171796375719232e-05	-0.0
bulk_max_n2	rxnSL2	2.5171796375719232e-05	0.0
bulk_max_n2	rxnSL3	-0.00014431829922079023	-0.0
bulk_max_n2	rxnSL4	0.0001443182992207902	0.0
bulk_max_n2	rxnSL5	-2.4332736496528583e-05	-0.0
bulk_max_n2	rxnSL6	2.4332736496528586e-05	0.0
bulk_max_n2	rxnSL7	-0.0002089259099184696	-0.0
bulk_max_n2	rxnSL8	0.0002089259099184696	0.0
bulk_max_n2	rxnSL9	-8.894034719420793e-05	-0.0
bulk_max_n2	rxnSL10	8.894034719420793e-05	0.0
bulk_max_n2	rxnSL11	6.292949093929807e-06	0.0
bulk_max_n2	rxnSL12	6.292949093929806e-06	0.0
bulk_max_n2	rxnSL13	2.6010856254909864e-05	0.0
bulk_max_n2	rxnSL14	1.9298377221384734e-05	0.0
bulk_max_n2	rxnSL15	-1.9298377221384734e-05	-0.0
bulk_max_n2	rxnSL16	1.9298377221384738e-05	0.0
bulk_max_n2	rxnSL17	1.9298377221384734e-05	0.0
bulk_max_n2	rxnSL18	-0.0002374539458109514	-0.0
bulk_max_n2	rxnSL19	0.0002374539458109514	0.0
bulk_max_n2	rxnSL20	8.810128731501728e-05	0.0
bulk_max_n2	rxnSL21	4.195299395953204e-06	0.0
bulk_max_n2	rxnSL22	9.061846695258922e-05	0.0
bulk_max_n2	rxnSL23	-9.061846695258922e-05	-0.0
bulk_max_n2	rxnSL24	9.06184669525892e-05	0.0
bulk_max_n2	rxnSL	8.390598791906408e-06	0.0
bulk_max_n2	rxnOL1	1.2854149952632728e-05	0.0
bulk_max_n2	rxnOL2	1.285414995263273e-05	0.0
bulk_max_n2	rxnOL3	0.0007686781671674372	0.0
bulk_max_n2	rxnOL4	2.399441324491443e-05	0.0
bulk_max_n2	rxnOL5	8.569433301755154e-06	0.0
bulk_max_n2	rxnOL6	1.7995809933685827e-05	0.0
bulk_max_n2	rxnOL7	7.626795638562087e-05	0.0
bulk_max_n2	rxnOL8	7.626795638562088e-05	0.0
bulk_max_n2	rxnOL9	0.0007446837539225227	0.0
bulk_max_n2	rxnOL10	5.055965648035541e-05	0.0
bulk_max_n2	rxnOL11	0.0004267577784274065	0.0
bulk_max_n2	rxnOL12	5.141659981053091e-06	0.0
bulk_max_n2	rxnOL	8.569433301755154e-06	0.0
bulk_max_n2	rxn00555	0.012652584577217131	0.0
bulk_max_n2	rxn01485	-0.012652584577217131	0.0
bulk_max_n2	rxn03638	0.012652584577217131	0.0
bulk_max_n2	rxn00293	0.012652584577217131	0.0
bulk_max_n2	rxn00461	0.004503384847446342	0.0
bulk_max_n2	rxn02285	-0.004503384847446342	-0.0
bulk_max_n2	rxn02286	0.004503384847446342	0.0
bulk_max_n2	rxn02008	0.004503384847446342	0.0
bulk_max_n2	rxn02011	0.004503384847446342	0.0
bulk_max_n2	rxn00851	0.004503384847446342	0.0
bulk_max_n2	rxn03164	0.004503384847446342	0.0
bulk_max_n2	rxn09345	2.0813413332340985e-06	0.0
bulk_max_n2	rxn03901	0.005151688996646134	0.0
bulk_max_n2	rxn03904	0.004503384847446344	0.0
bulk_max_n2	rxn03408	0.004503384847446344	0.0
bulk_max_n2	rxn10199	0.004503384847446343	0.0
bulk_max_n2	rxn06729	0.003645814882324447	0.0
bulk_max_n2	rxn03146	0.0036458148823244473	0.0
bulk_max_n2	rxn06723	0.0036458148823244473	0.0
bulk_max_n2	rxn03130	0.0018229074411622234	0.0
bulk_max_n2	rxn03159	0.0018229074411622236	0.0
bulk_max_n2	rxn03181	0.0018229074411622239	0.0
bulk_max_n2	rxn03182	0.0018229074411622239	0.0
bulk_max_n2	rxn03439	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA52	0.0018229074411622239	0.0
bulk_max_n2	rxnLPS1	0.0018229074411622234	0.0
bulk_max_n2	SOURCE_cpdLPS3	-0.0006562466788184004	0.0
bulk_max_n2	rxnLPS2	0.0018229074411622234	0.0
bulk_max_n2	rxnLPS3	0.0018229074411622234	0.0
bulk_max_n2	rxn01119	0.0006483041491997916	0.0
bulk_max_n2	rxnEPSS1	0.0006483041491997917	0.0
bulk_max_n2	rxnEPSS2	0.0006483041491997916	0.0
bulk_max_n2	rxnEPSS3	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSS4	0.0006483041491997916	0.0
bulk_max_n2	rxnEPSS5	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSS6	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSS7	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSS8	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSS9	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSS10	0.0006483041491997915	0.0
bulk_max_n2	rxnEPSSlmw	0.0005186433276851984	0.0
bulk_max_n2	rxnEPSShmw	0.00012966082151459293	0.0
bulk_max_n2	rxnEPSSlmw2	0.0	0.0
