current_id,name,reaction_string,subsystem,lower_bound,upper_bound,suggested_new_id
rxn03394,2-octaprenylphenol hydroxylase,cpd00005[c0] + cpd00007[c0] + cpd00067[c0] + cpd03444[c0] --> cpd00001[c0] + cpd00006[c0] + cpd03445[c0],,0.0,1000.0,
rxn03395,2-octaprenyl-6-hydroxyphenol methylase,cpd00017[c0] + cpd03445[c0] --> cpd00019[c0] + cpd00067[c0] + cpd03446[c0],,0.0,1000.0,
rxn12224,2-octaprenyl-6-methoxyphenol hydroxylase,cpd00007[c0] + cpd03446[c0] --> cpd00001[c0] + cpd03447[c0],,0.0,1000.0,
rxn03397,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase",cpd00017[c0] + cpd03447[c0] --> cpd00019[c0] + cpd00067[c0] + cpd03448[c0],,0.0,1000.0,
rxn04139,2 Octaprenyl 3 methyl 6 methoxy 1 4 benzoquinone NADPH2 oxygen c0,cpd00005[c0] + cpd00007[c0] + cpd03448[c0] --> cpd00001[c0] + cpd00006[c0] + cpd03449[c0],,0.0,1000.0,
rxn11946,3-demethylubiquinone-9 3-methyltransferase,cpd00017[c0] + cpd03449[c0] --> cpd00019[c0] + cpd15560[c0],,0.0,1000.0,
rxn01486,"trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate",cpd00113[c0] + cpd00350[c0] --> cpd00012[c0] + cpd00289[c0],,0.0,1000.0,
rxn01489,Geranylgeranyl diphosphate geranylgeranyl diphosphate c0,2.0 cpd00289[c0] --> cpd00012[c0] + cpd02168[c0],,0.0,1000.0,
rxn05031,prephytoene diphosphate geranylgeranyl diphosphate c0,cpd02168[c0] --> cpd00012[c0] + cpd03205[c0],,0.0,1000.0,
rxn10122,NADH dehydrogenase   Complex I,cpd00004[c0] + 4.5 cpd00067[c0] + cpd15560[c0] --> cpd00003[c0] + 3.5 cpd00067[e0] + cpd15561[c0],,0.0,1000.0,
rxnFADH2,FADH2 dependent ubiquinone reduction,cpd00982[c0] + cpd15560[c0] --> cpd00015[c0] + cpd00067[c0] + cpd15561[c0],,0.0,1000.0,
rxn12750,Cytochrome C reductase,2.0 cpd00109[c0] + cpd15561[c0] --> 2.0 cpd00067[e0] + 2.0 cpd00110[c0] + cpd15560[c0],,0.0,1000.0,
rxn00058,Cytochrome C oxidase,cpd00007[c0] + 4.0 cpd00067[c0] + 4.0 cpd00110[c0] --> 2.0 cpd00001[c0] + 4.0 cpd00109[c0],,0.0,1000.0,
rxn10042,ATP synthase,cpd00008[c0] + cpd00009[c0] + 4.0 cpd00067[e0] --> cpd00001[c0] + cpd00002[c0] + 3.0 cpd00067[c0],,0.0,1000.0,
rxn01331,D-erythrose 4-phosphate dehydrogenase,cpd00001[c0] + cpd00003[c0] + cpd00236[c0] --> cpd00004[c0] + 2.0 cpd00067[c0] + cpd02147[c0],,0.0,1000.0,
rxn02939,Erythronate-4-phosphate dehydrogenase,cpd00003[c0] + cpd02147[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd03606[c0],,-1000.0,1000.0,
rxn03445,Phosphoserine aminotransferase,cpd00024[c0] + cpd03607[c0] <=> cpd00023[c0] + cpd03606[c0],,-1000.0,1000.0,
rxn03951,4-hydroxythreonine-4-phosphate dehydrogenase   catalyzed,cpd00003[c0] + cpd03607[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd04539[c0],,-1000.0,1000.0,
rxn05116,4-hydroxythreonine-4-phosphate dehydrogenase   spontaneous,cpd00067[c0] + cpd04539[c0] --> cpd00011[c0] + cpd08449[c0],,0.0,1000.0,
rxn04070,Pyridoxine 5'-phosphate synthase,cpd08289[c0] + cpd08449[c0] --> 2.0 cpd00001[c0] + cpd00009[c0] + cpd00067[c0] + cpd00478[c0],,0.0,1000.0,
rxn00209,Pyridoxamine 5'-phosphate oxidase,cpd00007[c0] + cpd00478[c0] --> cpd00016[c0] + cpd00025[c0],,0.0,1000.0,
rxnPolyPi1,Polyphosphate kinase,cpd00002[c0] + cpdPolyPn[c0] <=> cpd00008[c0] + cpdPolyPn1[c0],,-1000.0,1000.0,
rxn00646,Glutamate--cysteine ligase,cpd00002[c0] + cpd00023[c0] + cpd00084[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00506[c0],,0.0,1000.0,
rxn00351,Glutathione synthase,cpd00002[c0] + cpd00033[c0] + cpd00506[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00042[c0] + cpd00067[c0],,0.0,1000.0,
rxn00086,Glutathione reductase,cpd00006[c0] + 2.0 cpd00042[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00111[c0],,-1000.0,1000.0,
rxn00001,Pyrophosphate phosphohydrolase,cpd00001[c0] + cpd00012[c0] --> 2.0 cpd00009[c0] + cpd00067[c0],,0.0,1000.0,
rxn00102,Carbonic acid hydrolyase,cpd00067[c0] + cpd00242[c0] <=> cpd00001[c0] + cpd00011[c0],,-1000.0,1000.0,
rxn00006,Catalase,2.0 cpd00025[c0] --> 2.0 cpd00001[c0] + cpd00007[c0],,0.0,1000.0,
rxn00226,Acetyl-CoA ligase - 1,cpd00002[c0] + cpd00029[c0] + cpd00067[c0] <=> cpd00012[c0] + cpd03566[c0],,-1000.0,1000.0,
rxn00176,Acetyl-CoA ligase - 2,cpd00010[c0] + cpd03566[c0] <=> cpd00018[c0] + cpd00022[c0] + cpd00067[c0],,-1000.0,1000.0,
rxn00126,S-adenosylmethionine synthetase,cpd00001[c0] + cpd00002[c0] + cpd00060[c0] --> cpd00009[c0] + cpd00012[c0] + cpd00017[c0],,0.0,1000.0,
rxn00141,S-adenosyl-homocysteine hydrolase,cpd00001[c0] + cpd00019[c0] <=> cpd00135[c0] + cpd00182[c0],,-1000.0,1000.0,
rxn00778,D-Ribose-1 5-phosphomutase,cpd00475[c0] <=> cpd00101[c0],,-1000.0,1000.0,
rxn05289,Thioredoxin reductase,cpd00005[c0] + cpd11420[c0] --> cpd00006[c0] + cpd11421[c0],,0.0,1000.0,
rxn00272,L-alanine--glyoxylate aminotransferase,cpd00035[c0] + cpd00040[c0] <=> cpd00020[c0] + cpd00033[c0],,-1000.0,1000.0,
rxn10052,Adenylate kinase inorganic triphosphate,cpd00018[c0] + cpd00067[c0] + cpd00421[c0] <=> cpd00008[c0] + cpd00012[c0],,-1000.0,1000.0,
rxn00022s,Sucrose hydrolase,cpd00001[c0] + cpd00076[c0] --> cpd00027[c0] + cpd00082[c0],,0.0,1000.0,
rxn00216,D-glucose 6-phosphotransferase,cpd00002[c0] + cpd00027[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd00079[c0],,-1000.0,1000.0,
rxn00547,D-fructose 6-phosphotransferase,cpd00002[c0] + cpd00082[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd00072[c0],,-1000.0,1000.0,
rxn05319,H2O (water) transport via diffusion,cpd00001[c0] <=> cpd00001[e0],,-1000.0,1000.0,
rxn05467,CO2 (carbon dioxide) transport via diffusion,cpd00011[e0] <=> cpd00011[c0],,-1000.0,1000.0,
rxn05468,O2 (oxygen) transport via diffusion,cpd00007[e0] <=> cpd00007[c0],,-1000.0,1000.0,
rxnBLTPcpd00204,CO (carbon monoxide) transport via diffusion,cpd00204[e0] <=> cpd00204[c0],,-1000.0,1000.0,
rxnBLTPcpd00149,Co2 (cobalt) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00149[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00149[c0],,0.0,1000.0,
rxn05312,PO4 (phosphate) transport via proton symport,cpd00009[e0] + 0.5 cpd00063[e0] + cpd00067[e0] + 0.5 cpd00254[e0] <=> cpd00009[c0] + 0.5 cpd00063[c0] + cpd00067[c0] + 0.5 cpd00254[c0],,-1000.0,1000.0,
rxn05145,PO4 (phosphate) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00009[e0] --> cpd00008[c0] + 2.0 cpd00009[c0] + cpd00067[c0],,0.0,1000.0,
rxn05616,Mg (magnesium) transport via diffusion,cpd00254[c0] <=> cpd00254[e0],,-1000.0,1000.0,
rxn05514,Ca2 (calcium) transport via proton antiport,cpd00063[c0] + cpd00067[e0] <=> cpd00063[e0] + cpd00067[c0],,-1000.0,1000.0,
rxn05149,Mn (manganese) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00030[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00030[c0] + cpd00067[c0],,0.0,1000.0,
rxn05195b,Fe2 (iron) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd10515[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd10515[c0],,0.0,1000.0,
rxn05195,Fe3 (iron) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd10516[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd10516[c0],,0.0,1000.0,
rxn05150,Zn2 (zinc) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00034[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00034[c0] + cpd00067[c0],,0.0,1000.0,
rxn08769,K (potassium) transport via proton symport,cpd00067[e0] + cpd00205[e0] <=> cpd00067[c0] + cpd00205[c0],,-1000.0,1000.0,
rxn05209,Na (sodium) transport via proton antiport,cpd00067[c0] + cpd00971[e0] <=> cpd00067[e0] + cpd00971[c0],,-1000.0,1000.0,
rxn05223,Biotin ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00104[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00104[c0],,0.0,1000.0,
rxn05466,NH3 (ammonia) transport via diffusion,cpd00013[e0] <=> cpd00013[c0],,-1000.0,1000.0,
rxn05153,SO4 (sulfate) ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00048[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00048[c0] + cpd00067[c0],,0.0,1000.0,
rxn05651,SO4 (sulfate) transport via proton symport,cpd00048[e0] + cpd00067[e0] <=> cpd00048[c0] + cpd00067[c0],,-1000.0,1000.0,
rxnBLTPcpd00076,Sucrose ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00076[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00076[c0],,0.0,1000.0,
rxn05147,D-glucose ABC transport,cpd00001[c0] + cpd00002[c0] + cpd00027[e0] --> cpd00008[c0] + cpd00009[c0] + cpd00027[c0] + cpd00067[c0],,0.0,1000.0,
rxn09269,Succinate transport via proton symport (2 H),cpd00036[e0] + 2.0 cpd00067[e0] <=> cpd00036[c0] + 2.0 cpd00067[c0],,-1000.0,1000.0,
EX_cpd00001_e0,EX H2O (water) e0,cpd00001[e0] <=> ,,-1000.0,1000.0,
EX_cpd00067_e0,EX H (proton) e0,cpd00067[e0] <=> ,,-1000.0,1000.0,
EX_cpd00011_e0,EX CO2 (carbon dioxide) e0,cpd00011[e0] <=> ,,-1000.0,1000.0,
EX_cpd00204_e0,EX CO (carbon monoxide) c0,cpd00204[e0] <=> ,,-1000.0,1000.0,
EX_cpd00007_e0,EX O2 (oxygen) e0,cpd00007[e0] <=> ,,-1000.0,1000.0,
EX_cpd00149_e0,EX Co2 (cobalt) e0,cpd00149[e0] <=> ,,-1000.0,1000.0,
EX_cpd00009_e0,EX PO4 (phosphate e0,cpd00009[e0] <=> ,,-1000.0,1000.0,
EX_cpd00254_e0,EX Mg (magnesium) e0,cpd00254[e0] <=> ,,-1000.0,1000.0,
EX_cpd00063_e0,EX Ca2 (calcium) e0,cpd00063[e0] <=> ,,-1000.0,1000.0,
EX_cpd00030_e0,EX Mn2 (manganese) e0,cpd00030[e0] <=> ,,-1000.0,1000.0,
EX_cpd10515_e0,EX Fe2 (iron) e0,cpd10515[e0] <=> ,,-1000.0,1000.0,
EX_cpd10516_e0,EX Fe3 (iron) e0,cpd10516[e0] <=> ,,-1000.0,1000.0,
EX_cpd00034_e0,EX Zn2 (zinc) e0,cpd00034[e0] <=> ,,-1000.0,1000.0,
EX_cpd00205_e0,EX K (potassium) e0,cpd00205[e0] <=> ,,-1000.0,1000.0,
EX_cpd00971_e0,EX Na (sodium) e0,cpd00971[e0] <=> ,,-1000.0,1000.0,
EX_cpd00104_e0,EX Biotin e0,cpd00104[e0] <=> ,,-1000.0,1000.0,
EX_cpd00013_e0,EX NH3 (ammonia) e0,cpd00013[e0] <=> ,,-1000.0,1000.0,
EX_cpd00048_e0,EX SO4 (sulfate) e0,cpd00048[e0] <=> ,,-1000.0,1000.0,
EX_cpd00076_e0,EX Sucrose e0,cpd00076[e0] <=> ,,-1000.0,1000.0,
EX_cpd00027_e0,EX D-glucose e0,cpd00027[e0] <=> ,,-1000.0,1000.0,
EX_cpd00036_e0,EX Succinate e0,cpd00036[e0] <=> ,,-1000.0,1000.0,
rxnBIOMASS,Biomass reaction,1e-05 cpd00003[c0] + 1e-05 cpd00004[c0] + 1e-05 cpd00005[c0] + 1e-05 cpd00006[c0] + 1e-05 cpd00010[c0] + 1e-05 cpd00015[c0] + 1e-05 cpd00016[c0] + 1e-05 cpd00030[c0] + 1e-05 cpd00034[c0] + 1e-05 cpd00042[c0] + 1e-05 cpd00056[c0] + 1e-05 cpd00063[c0] + 1e-05 cpd00087[c0] + 1e-05 cpd00104[c0] + 1e-05 cpd00111[c0] + 0.000263561 cpd00118[c0] + 1e-05 cpd00125[c0] + 1e-05 cpd00149[c0] + 0.0061675095 cpd00155[c0] + 1e-05 cpd00166[c0] + 1e-05 cpd00205[c0] + 1e-05 cpd00220[c0] + 1e-05 cpd00254[c0] + 5.2742e-05 cpd00264[c0] + 1e-05 cpd00393[c0] + 1e-05 cpd00644[c0] + 1e-05 cpd00971[c0] + 1e-05 cpd00982[c0] + 1e-05 cpd02229[c0] + 1e-05 cpd03205[c0] + 1e-05 cpd10515[c0] + 1e-05 cpd10516[c0] + 1e-05 cpd11312[c0] + 0.001104489273525 cpd11461[c0] + 0.000554096782058 cpd11463[c0] + 0.002799394197952 cpd11613[c0] + 0.117493472183908 cpd12836[c0] + 1e-05 cpd12848[c0] + 1e-05 cpd15560[c0] + 0.021636935641151 cpd15665[c0] + 3.3219051682e-05 cpdCL[c0] + 0.0006229676 cpdEPSHn[c0] + 0.0024918706 cpdEPSLn[c0] + 0.008758330082886 cpdLPS[c0] + 0.000243783520234 cpdMMPE[c0] + 4.1172647489e-05 cpdOL[c0] + 0.001186851340809 cpdPC[c0] + 0.000286744636763 cpdPE[c0] + 0.000157222354949 cpdPG[c0] + 1e-05 cpdPolyPn1[c0] + 4.0313420283e-05 cpdSL[c0] --> cpd11416[c0] + 1e-05 cpd12847[c0] + 0.0061675095 cpd15302[c0] + 0.021636935641151 cpd15666[c0] + 0.0006229676 cpdEPSHn1[c0] + 0.0024918706 cpdEPSLn1[c0] + 1e-05 cpdPolyPn[c0],,0.0,1000.0,
EX_cpd11416_e0,EX Biomass c0,cpd11416[c0] --> ,,0.0,1000.0,
rxnNGAM,NGAM reaction,cpd00001[c0] + cpd00002[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0],,0.0,1000.0,
rxn02360,Hydroxyproline 2-epimerase,cpd00851[c0] <=> cpd02175[c0],,-1000.0,1000.0,
rxn02946,D-hydroxyproline dehydrogenase,cpd00007[c0] + cpd02175[c0] <=> cpd00025[c0] + cpd00067[c0] + cpd02626[c0],,-1000.0,1000.0,
rxn01635,delta-1-pyrroline-4-hydroxy-2-carboxylate deaminase,cpd00013[c0] + cpd00340[c0] <=> cpd00001[c0] + cpd00067[c0] + cpd02626[c0],,-1000.0,1000.0,
rxn00196,alpha-ketoglutarate semialdehyde dehydrogenase,cpd00001[c0] + cpd00006[c0] + cpd00340[c0] --> cpd00005[c0] + cpd00024[c0] + 2.0 cpd00067[c0],,0.0,1000.0,
rxn01289,L-arabinose dehydrogenase,cpd00003[c0] + cpd00224[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd00819[c0],,-1000.0,1000.0,
rxn01830,"L-arabinono-1,4-lactone lactonohydrolase",cpd00001[c0] + cpd00819[c0] <=> cpd00067[c0] + cpd00427[c0],,-1000.0,1000.0,
rxn01828,L-Arabinonate hydrolyase,cpd00427[c0] --> cpd00001[c0] + cpd00520[c0],,0.0,1000.0,
rxn01633,2-dehydro-3-deoxy-L-arabinonate dehydratase,cpd00520[c0] <=> cpd00001[c0] + cpd00340[c0],,-1000.0,1000.0,
rxn00395,L-arginine iminohydrolase,cpd00001[c0] + cpd00051[c0] --> cpd00013[c0] + cpd00274[c0],,0.0,1000.0,
rxn00114,ATP:carbamate phosphotransferase,cpd00002[c0] + cpd00011[c0] + cpd00013[c0] <=> cpd00008[c0] + 2.0 cpd00067[c0] + cpd00146[c0],,-1000.0,1000.0,
rxn00394,L-arginine amidinohydrolase,cpd00001[c0] + cpd00051[c0] --> cpd00064[c0] + cpd00073[c0],,0.0,1000.0,
rxn00471,L Ornithine ammonia lyasecyclizing c0,cpd00064[c0] --> cpd00013[c0] + cpd00129[c0],,0.0,1000.0,
rxn02071,D-Proline oxioreductase,cpd00007[c0] + cpd00567[c0] <=> cpd00025[c0] + cpd02235[c0],,-1000.0,1000.0,
rxn00930,delta-1-pyrroline-2-carboxylate reductase,cpd00006[c0] + cpd00129[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd02235[c0],,-1000.0,1000.0,
rxn09188,Proline dehydrogenase,cpd00015[c0] + cpd00129[c0] --> cpd00982[c0] + cpd02431[c0],,0.0,1000.0,
rxn00183,1-pyrroline-5-carboxylate dehydrogenase,cpd00001[c0] + cpd00003[c0] + cpd00858[c0] --> cpd00004[c0] + cpd00023[c0] + 2.0 cpd00067[c0],,0.0,1000.0,
rxn01192,Protocatechuate 3 4-oxidoreductase,cpd00007[c0] + cpd00197[c0] --> 2.0 cpd00067[c0] + cpd00856[c0],,0.0,1000.0,
rxn02369,2-Carboxy-2 5-dihydro-5-oxofuran-2-acetate lyase,cpd00938[c0] <=> cpd00067[c0] + cpd00856[c0],,-1000.0,1000.0,
rxn02483,4-Carboxymuconolactone carboxy-lyase,cpd00067[c0] + cpd00938[c0] --> cpd00011[c0] + cpd02255[c0],,0.0,1000.0,
rxn02144,4-Carboxymethylbut-3-en-4-olide-enol lactonohydrolase,cpd00001[c0] + cpd02255[c0] --> cpd00067[c0] + cpd00630[c0],,0.0,1000.0,
rxn02143,Succinyl-CoA:3-oxoadipate CoA-transferase,cpd00078[c0] + cpd00630[c0] <=> cpd00036[c0] + cpd01507[c0],,-1000.0,1000.0,
rxn00598,Succinyl-CoA:acetyl-CoA C-acyltransferase,cpd00022[c0] + cpd00078[c0] <=> cpd00010[c0] + cpd01507[c0],,-1000.0,1000.0,
rxn01754,ATP:erythritol 4-phosphotransferase c0,cpd00002[c0] + cpd00392[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd02203[c0],,-1000.0,1000.0,
rxnEry1,Erythritol 4-phosphate dehydrogenase,cpd00003[c0] + cpd02203[c0] <=> cpd00004[c0] + cpd00067[c0] + cpdERYI2[c0],,-1000.0,1000.0,
rxnEry2,L-3-tetrulose-4-P isomerase,cpdERYI2[c0] <=> cpdERYI3[c0],,-1000.0,1000.0,
rxnEry3,D-3-tetrulose-4-P isomerase,cpdERYI3[c0] <=> cpdERYI4[c0],,-1000.0,1000.0,
rxnEry4,D-erythrulose-4-P isomerase,cpdERYI4[c0] <=> cpd00236[c0],,-1000.0,1000.0,
rxn01754a,Adonitol 1-phosphotransferase,cpd00002[c0] + cpd00366[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdADO1P[c0],,-1000.0,1000.0,
rxnRbtAa,Adonitol 1-phosphate dehydrogenase,cpd00003[c0] + cpdADO1P[c0] <=> cpd00004[c0] + cpd00067[c0] + cpdRIB1P[c0],,-1000.0,1000.0,
rxnRbtC,D-ribulose 1-phosphate phosphatase,cpd00001[c0] + cpdRIB1P[c0] <=> cpd00009[c0] + cpd00258[c0],,-1000.0,1000.0,
rxn01114,D-ribulose 5-phosphotransferase,cpd00002[c0] + cpd00258[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd00171[c0],,-1000.0,1000.0,
rxn01754b,L-arabitol 1-phosphotransferase,cpd00002[c0] + cpd00417[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdARA1P[c0],,-1000.0,1000.0,
rxnRbtAb,L-arabitol 1-phosphate dehydrogenase,cpd00003[c0] + cpdARA1P[c0] <=> cpd00004[c0] + cpd00067[c0] + cpdXYL1P[c0],,-1000.0,1000.0,
rxnLalA,L-xylulose 1-phosphate aldolase,cpdXYL1P[c0] <=> cpdRIB1P[c0],,-1000.0,1000.0,
rxn00812,Galactose dehydrogenase,cpd00006[c0] + cpd00108[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd02143[c0],,-1000.0,1000.0,
rxn02174,D-Galactono-1 4-lactone lactonate,cpd00001[c0] + cpd02143[c0] <=> cpd00067[c0] + cpd00653[c0],,-1000.0,1000.0,
rxn02173,D-Galactonate hydro-lyase,cpd00653[c0] --> cpd00001[c0] + cpd00894[c0],,0.0,1000.0,
rxn02429,2-keto-3-deoxygalactonate kinase,cpd00002[c0] + cpd00894[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd00945[c0],,-1000.0,1000.0,
rxn00783,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,cpd00945[c0] <=> cpd00020[c0] + cpd00102[c0],,-1000.0,1000.0,
rxn00867,Histidine ammonia-lyase,cpd00119[c0] --> cpd00013[c0] + cpd00581[c0],,0.0,1000.0,
rxn02085,Urocanate hydratase,cpd02311[c0] <=> cpd00001[c0] + cpd00581[c0],,-1000.0,1000.0,
rxn01642,Imidazolonepropionase,cpd00001[c0] + cpd02311[c0] --> cpd00344[c0],,0.0,1000.0,
rxn01639,N-Formimino-L-glutamate formiminohydrolase,cpd00001[c0] + cpd00344[c0] <=> cpd00023[c0] + cpd00378[c0],,-1000.0,1000.0,
rxn07432,4-methyl-2-oxopentanoate dehydrogenase   1,cpd00056[c0] + cpd00067[c0] + cpd00200[c0] --> cpd00011[c0] + cpd14698[c0],,0.0,1000.0,
rxn07433,4-methyl-2-oxopentanoate dehydrogenase   2,cpd00213[c0] + cpd14698[c0] <=> cpd00056[c0] + cpd14699[c0],,-1000.0,1000.0,
rxn06586,4-methyl-2-oxopentanoate dehydrogenase   3,cpd00449c[c0] + cpd01882[c0] <=> cpd00010[c0] + cpd14699[c0],,-1000.0,1000.0,
rxn01241c,Dihydrolipoamide dehydrogenase   branched chain amino acid catabolism,cpd00003[c0] + cpd00449c[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd00213[c0],,-1000.0,1000.0,
rxn02866,Isovaleryl-CoA dehydrogenase,cpd00982[c0] + cpd01966[c0] <=> cpd00015[c0] + cpd00067[c0] + cpd01882[c0],,-1000.0,1000.0,
rxn02889,Methylcrotonoyl-CoA carboxylase,cpd00002[c0] + cpd00242[c0] + cpd01966[c0] <=> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd02068[c0],,-1000.0,1000.0,
rxn01504,(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase,cpd00292[c0] <=> cpd00001[c0] + cpd02068[c0],,-1000.0,1000.0,
rxn00991,(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase,cpd00292[c0] <=> cpd00022[c0] + cpd00142[c0],,-1000.0,1000.0,
rxn07430,3-methyl-2-oxobutanoate dehydrogenase   1,cpd00056[c0] + cpd00067[c0] + cpd00123[c0] --> cpd00011[c0] + cpd14700[c0],,0.0,1000.0,
rxn07431,3-methyl-2-oxobutanoate dehydrogenase   2,cpd00213[c0] + cpd14700[c0] <=> cpd00056[c0] + cpd02700[c0],,-1000.0,1000.0,
rxn01925,3-methyl-2-oxobutanoate dehydrogenase   3,cpd00449c[c0] + cpd00481[c0] <=> cpd00010[c0] + cpd02700[c0],,-1000.0,1000.0,
rxn01924,Isobutyryl-CoA dehydrogenase,cpd00982[c0] + cpd02187[c0] --> cpd00015[c0] + cpd00067[c0] + cpd00481[c0],,0.0,1000.0,
rxn02949,3-hydroxyisobutyryl-CoA hydrolase   1,cpd00001[c0] + cpd02187[c0] <=> cpd03572[c0],,-1000.0,1000.0,
rxn03433,3-hydroxyisobutyryl-CoA hydrolase   1,cpd00001[c0] + cpd03572[c0] --> cpd00010[c0] + cpd00067[c0] + cpd00876[c0],,0.0,1000.0,
rxn01480,3-hydroxyisobutyrate dehydrogenase   2,cpd00003[c0] + cpd00876[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd00287[c0],,-1000.0,1000.0,
rxn00671,Malonate-semialdehyde dehydrogenase,cpd00003[c0] + cpd00010[c0] + cpd00287[c0] <=> cpd00004[c0] + cpd00011[c0] + cpd00086[c0],,-1000.0,1000.0,
rxn01355,Propionyl-CoA carboxylase,cpd00002[c0] + cpd00086[c0] + cpd00242[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00519[c0],,0.0,1000.0,
rxn01996,Methylmalonyl-CoA epimerase,cpd00891[c0] <=> cpd00519[c0],,-1000.0,1000.0,
rxn00602,Methylmalonyl-CoA mutase,cpd00891[c0] <=> cpd00078[c0],,-1000.0,1000.0,
rxn07434,3-methyl-2-oxopentanoate dehydrogenase   1,cpd00056[c0] + cpd00067[c0] + cpd00508[c0] --> cpd00011[c0] + cpd14702[c0],,0.0,1000.0,
rxn07435,3-methyl-2-oxopentanoate dehydrogenase   2,cpd00213[c0] + cpd14702[c0] <=> cpd00056[c0] + cpd14703[c0],,-1000.0,1000.0,
rxn06335,3-methyl-2-oxopentanoate dehydrogenase   3,cpd00449c[c0] + cpd00760[c0] <=> cpd00010[c0] + cpd14703[c0],,-1000.0,1000.0,
rxn02270,2-methyl-butanoyl-CoA dehydrogenase,cpd00982[c0] + cpd02125[c0] --> cpd00015[c0] + cpd00067[c0] + cpd00760[c0],,0.0,1000.0,
rxn02934,3-hydroxymethylbutyryl-CoA hydrolase   1,cpd02691[c0] <=> cpd00001[c0] + cpd02125[c0],,-1000.0,1000.0,
rxn02933,3-hydroxymethylbutyryl-CoA hydrolase   2,cpd00003[c0] + cpd02691[c0] <=> cpd00004[c0] + cpd00067[c0] + cpd02124[c0],,-1000.0,1000.0,
rxn00676,Propanoyl-CoA acyltransferase,cpd00022[c0] + cpd00086[c0] <=> cpd00010[c0] + cpd02124[c0],,-1000.0,1000.0,
rxn00817,Melibiose galactohydrolase,cpd00001[c0] + cpd03198[c0] <=> cpd00027[c0] + cpd00108[c0],,-1000.0,1000.0,
rxn00818,Raffinose galactohydrolase,cpd00001[c0] + cpd00382[c0] <=> cpd00076[c0] + cpd00108[c0],,-1000.0,1000.0,
rxn02596,Stachyose galactohydrolase,cpd00001[c0] + cpd01133[c0] <=> cpd00108[c0] + cpd00382[c0],,-1000.0,1000.0,
rxn00189,L-glutamine amidohydrolase,cpd00001[c0] + cpd00053[c0] --> cpd00013[c0] + cpd00023[c0],,0.0,1000.0,
rxn00182,L-glutamate dehydrogenase,cpd00001[c0] + cpd00003[c0] + cpd00023[c0] <=> cpd00004[c0] + cpd00013[c0] + cpd00024[c0] + cpd00067[c0],,-1000.0,1000.0,
rxn00020c_c0,Cellobiose glucohydrolase,cpd00001[c0] + cpd00158[c0] <=> 2.0 cpd00027[c0],,-1000.0,1000.0,
rxn00020g_c0,Gentiobiose glucohydrolase,cpd00001[c0] + cpd05158[c0] <=> 2.0 cpd00027[c0],,-1000.0,1000.0,
rxn00020m_c0,Mannobiose glucohydrolase,cpd00001[c0] + cpd01192[c0] <=> 2.0 cpd00138[c0],,-1000.0,1000.0,
rxn00020s_c0,Salicin glucohydrolase,cpd00001[c0] + cpd01030[c0] <=> cpd00027[c0] + cpd01553[c0],,-1000.0,1000.0,
